관리번호,주소,교차로명,교차로번호,설치일자,신호등 종류,신호등 재질,신호등 전구,경도,위도
9171,서구 갈마동 1461도,월평중삼거리,938,1994-10-28,보행등,LED,2색등,127.3684934,36.3562281
9170,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,차량등,LED,3색등,127.3694114,36.35558257
9169,서구 갈마동 114-26학,갈마초교삼거리,62,1993-12-01,차량등,LED,3색등,127.3693733,36.35558574
9168,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보조등,LED,1색등,127.3694596,36.35558526
9167,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보행등,LED,2색등,127.3694565,36.35558298
9166,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보행등,LED,2색등,127.3695991,36.35543757
9165,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보조등,LED,1색등,127.3695963,36.35543438
9164,서구 월평동 1521도,월평중삼거리,938,1994-10-28,보행등,LED,2색등,127.3683209,36.35630426
9163,서구 월평동 1521도,월평중삼거리,938,1994-10-28,차량등,LED,4색등,127.3683366,36.3563045
9162,서구 월평동 1521도,월평중삼거리,938,1994-10-28,차량등,LED,4색등,127.3683978,36.35630545
9161,서구 갈마동 685도,갈마네거리,1162,1994-11-25,차량등,LED,3색등,127.3687153,36.35332226
9160,서구 갈마동 685도,갈마네거리,1162,1994-11-25,차량등,LED,3색등,127.3686886,36.35329639
9159,서구 갈마동 261-19도,갈마네거리,1162,1994-11-25,보행등,LED,2색등,127.368757,36.35335794
9158,서구 갈마동 1461도,월평중삼거리,938,1994-10-28,차량등,LED,4색등,127.3685168,36.35611811
9157,서구 갈마동 1461도,월평중삼거리,938,1994-10-28,차량등,LED,4색등,127.3685169,36.35614696
9156,서구 갈마동 1461도,월평중삼거리,938,1994-10-28,보행등,LED,2색등,127.3685385,36.35603006
9155,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보조등,LED,1색등,127.3691012,36.35557692
9154,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보행등,LED,2색등,127.3690788,36.35559177
9153,서구 갈마동 704도,갈마초교삼거리,62,1993-12-01,차량등,LED,3색등,127.3693941,36.35521131
9152,서구 갈마동 704-1구,갈마초교삼거리,62,1993-12-01,차량등,LED,3색등,127.3693689,36.35518777
9151,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보조등,LED,1색등,127.3694187,36.35523424
9150,서구 갈마동 1461도,갈마초교삼거리,62,1993-12-01,보행등,LED,2색등,127.3694187,36.35523424
9149,서구 갈마동 706도,갈마초교(단),939,2015-08-18,차량등,LED,3색등,127.3692052,36.35426731
9148,서구 갈마동 706도,갈마초교(단),939,2015-08-18,차량등,LED,3색등,127.3691508,36.35427353
9147,서구 갈마동 686도,갈마초교(단),939,2015-08-18,보행등,LED,2색등,127.3692634,36.35426067
9146,서구 갈마동 686도,갈마네거리,1162,1994-11-25,차량등,LED,4색등,127.3690382,36.35318574
9145,서구 갈마동 706도,갈마네거리,1162,1994-11-25,차량등,LED,4색등,127.3689882,36.35321432
9144,서구 갈마동 706도,갈마네거리,1162,1994-11-25,차량등,LED,4색등,127.3689882,36.35321432
9143,서구 갈마동 686도,갈마네거리,1162,1994-11-25,보행등,LED,2색등,127.3690999,36.35317888
9142,서구 갈마동 307-34도,갈마네거리,1162,1994-11-25,차량등,LED,3색등,127.3689804,36.35278555
9141,서구 갈마동 685도,갈마네거리,1162,1994-11-25,차량등,LED,3색등,127.3690036,36.35280958
9140,서구 갈마동 706도,갈마초교(단),939,2015-08-18,차량등,LED,3색등,127.3690572,36.35422548
9139,서구 갈마동 706도,갈마초교(단),939,2015-08-18,차량등,LED,3색등,127.3691156,36.35421683
9138,서구 갈마동 705도,갈마초교(단),939,2015-08-18,보행등,LED,2색등,127.3690144,36.35423181
9137,서구 월평동 1521도,갈마초교삼거리,62,1993-12-01,차량등,LED,3색등,127.3692087,36.35523455
9136,서구 갈마동 704-1구,갈마초교삼거리,62,1993-12-01,차량등,LED,3색등,127.3692415,36.35521228
9135,서구 월평동 1521도,갈마초교삼거리,62,1993-12-01,보행등,LED,2색등,127.369153,36.35524851
9134,서구 월평동 1521도,갈마초교삼거리,62,1993-12-01,보조등,LED,1색등,127.3691632,36.35526809
9133,서구 월평동 1521도,월평중삼거리,938,1994-10-28,차량등,LED,3색등,127.3683461,36.35604363
9132,서구 월평동 1521도,월평중삼거리,938,1994-10-28,차량등,LED,3색등,127.3683995,36.35604592
9131,서구 월평동 1521도,월평중삼거리,938,1994-10-28,차량등,LED,3색등,127.3684239,36.35604697
9130,서구 월평동 1521도,월평중삼거리,938,1994-10-28,보행등,LED,2색등,127.3683461,36.35604363
9129,서구 월평동 1521도,월평중삼거리,938,1994-10-28,보행등,LED,2색등,127.3683461,36.35604363
9128,서구 월평동 1523도,신촌네거리,63,1993-12-26,차량등,LED,4색등,127.3638906,36.35600752
9127,서구 월평동 1523도,신촌네거리,63,1993-12-26,차량등,LED,4색등,127.3639412,36.35600768
9126,서구 월평동 1523도,신촌네거리,63,1993-12-26,보행등,LED,2색등,127.3638646,36.35600744
9125,서구 월평동 1523도,신촌네거리,63,1993-12-26,보행등,LED,2색등,127.3638646,36.35600744
9124,서구 월평동 1522도,신촌네거리,63,1993-12-26,차량등,LED,4색등,127.3641242,36.35612586
9123,서구 월평동 1522도,신촌네거리,63,1993-12-26,차량등,LED,4색등,127.3641237,36.35615997
9122,서구 월평동 1522도,신촌네거리,63,1993-12-26,보행등,LED,2색등,127.3641246,36.3560994
9121,서구 월평동 1522도,신촌네거리,63,1993-12-26,보행등,LED,2색등,127.3641246,36.3560994
9120,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,3색등,127.3588991,36.35545249
9119,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,3색등,127.3588786,36.35547537
9118,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,보행등,LED,2색등,127.3588451,36.35538843
9117,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,보행등,LED,2색등,127.357971,36.35490245
9116,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,3색등,127.3588331,36.35551008
9115,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,3색등,127.3588533,36.35548391
9114,서구 월평동 1525도,월평1동사무소삼거리,929,1993-12-27,보행등,LED,2색등,127.3587872,36.35552526
9113,서구 월평동 1525도,신촌네거리,63,1993-12-26,차량등,LED,4색등,127.3637614,36.35621872
9112,서구 월평동 1525도,신촌네거리,63,1993-12-26,차량등,LED,4색등,127.3637613,36.35618696
9111,서구 월평동 1525도,신촌네거리,63,1993-12-26,보행등,LED,2색등,127.3637616,36.35624276
9110,서구 월평동 1525도,신촌네거리,63,1993-12-26,보행등,LED,2색등,127.3637616,36.35624276
9109,서구 월평동 1555도,월평역네거리,1237,1993-07-23,차량등,LED,4색등,127.363653,36.35845568
9108,서구 월평동 1555도,월평역네거리,1237,1993-07-23,차량등,LED,4색등,127.3636471,36.35842633
9107,서구 월평동 1555도,월평역네거리,1237,1993-07-23,보행등,LED,2색등,127.3636652,36.3585164
9106,서구 월평동 1503-1도,월평역네거리,1237,1993-07-23,보행등,LED,2색등,127.3641643,36.35844664
9105,서구 월평동 1503-1도,월평역네거리,1237,1993-07-23,차량등,LED,4색등,127.3641723,36.35825015
9104,서구 월평동 1503-1도,월평역네거리,1237,1993-07-23,차량등,LED,4색등,127.3641733,36.35828093
9103,서구 월평동 1503-1도,월평역네거리,1237,1993-07-23,보행등,LED,2색등,127.3641699,36.35817543
9102,서구 월평동 1555도,월평역네거리,1237,1993-07-23,보행등,LED,2색등,127.3636573,36.35823125
9101,서구 월평동 1526도,월평삼거리,1303,1992-05-31,차량등,LED,4색등,127.3584179,36.35366694
9100,서구 월평동 1526도,월평삼거리,1303,1992-05-31,차량등,LED,4색등,127.3583813,36.35366122
9099,서구 월평동 1526도,월평삼거리,1303,1992-05-31,보행등,LED,2색등,127.3584563,36.35367462
9098,서구 월평동 1528도,월평삼거리,1303,1992-05-31,차량등,LED,4색등,127.3587556,36.3533039
9097,서구 월평동 1528도,월평삼거리,1303,1992-05-31,차량등,LED,4색등,127.3587444,36.3533454
9096,서구 월평동 1528도,월평삼거리,1303,1992-05-31,보행등,LED,2색등,127.3587688,36.35325448
9095,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,4색등,127.3578322,36.35477462
9094,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,4색등,127.3578008,36.35475969
9093,서구 월평동 1526도,월평1동사무소삼거리,929,2010-08-30,보행등,LED,2색등,127.3577719,36.3547419
9092,서구 월평동 1555도,갑천대교네거리,66,1993-07-23,차량등,LED,4색등,127.3601214,36.35890462
9091,서구 월평동 1555도,갑천대교네거리,66,1993-07-23,차량등,LED,4색등,127.3601097,36.35887388
9090,서구 월평동 1517도,갑천지하차도,1899,,경보등,LED,3색등,127.3618468,36.36065095
9089,서구 월평동 1517도,갑천대교네거리,66,1993-07-23,차량등,LED,3색등,127.3606248,36.35906616
9088,서구 월평동 1517도,갑천대교네거리,66,1993-07-23,차량등,LED,3색등,127.3606954,36.35902661
9085,서구 월평동 1555도,갑천대교네거리,66,1993-07-23,차량등,LED,4색등,127.3606909,36.35870061
9084,서구 월평동 1555도,갑천대교네거리,66,1993-07-23,차량등,LED,4색등,127.3606825,36.35865438
9082,서구 월평동 1555도,갑천대교네거리,66,2021-01-26,차량등,LED,3색등,127.3601835,36.35863274
9081,서구 월평동 1555도,갑천지하차도,1898,,경보등,LED,3색등,127.3590944,36.35763754
9080,서구 월평동 1555도,월평초교삼거리,930,1993-07-23,차량등,LED,3색등,127.3569751,36.35614894
9079,서구 월평동 1555도,월평초교삼거리,930,1993-07-23,차량등,LED,3색등,127.3569394,36.35618322
9078,서구 월평동 1555도,월평초교삼거리,930,1993-07-23,보행등,LED,2색등,127.3570022,36.35612294
9077,유성구 봉명동 1011제,월평초교삼거리,930,1993-07-23,차량등,LED,3색등,127.3566203,36.35618445
9076,유성구 봉명동 1011제,월평초교삼거리,930,1993-07-23,차량등,LED,3색등,127.3565791,36.35615392
9075,서구 월평동 1526도,월평초교(단),1391,2017-06-22,차량등,LED,3색등,127.3571658,36.35565263
9074,서구 월평동 1526도,월평초교(단),1391,2017-06-22,차량등,LED,3색등,127.3571377,36.3556353
9073,서구 월평동 1526도,월평초교(단),1391,2017-06-22,보행등,LED,2색등,127.3573004,36.35552955
9072,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,3색등,127.3577055,36.35501517
9071,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,차량등,LED,3색등,127.3576754,36.35499738
9070,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,보행등,LED,2색등,127.3577316,36.3550306
9069,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,보행등,LED,2색등,127.3577316,36.3550306
9068,서구 월평동 1526도,월평1동사무소삼거리,929,1993-12-27,보행등,LED,2색등,127.3576048,36.35494548
9067,서구 월평동 1526도,월평초교(단),1391,2017-06-22,차량등,LED,3색등,127.35722,36.35543326
9066,서구 월평동 1526도,월평초교(단),1391,2017-06-22,차량등,LED,3색등,127.3572489,36.35544868
9065,서구 월평동 1526도,월평초교(단),1391,2017-06-22,보행등,LED,2색등,127.3571976,36.35542133
9064,서구 월평동 1526도,월평초교삼거리,930,1993-07-23,보행등,LED,2색등,127.3567605,36.35589523
9063,유성구 봉명동 1010도,월평초교삼거리,930,1993-07-23,차량등,LED,4색등,127.356506,36.35606494
9062,서구 월평동 1555도,월평초교삼거리,930,1993-07-23,차량등,LED,4색등,127.3565477,36.35602665
9061,서구 월평동 1555-2도,패션월드삼거리,927,1993-08-01,보행등,LED,2색등,127.3538016,36.35119812
9060,서구 월평동 1555-2도,패션월드삼거리,927,1993-08-01,차량등,LED,3색등,127.3537338,36.3512505
9059,서구 월평동 1555-2도,패션월드삼거리,927,1993-08-01,보행등,LED,2색등,127.3537032,36.35131497
9058,서구 월평동 1528-2도,패션월드삼거리,927,1993-08-01,차량등,LED,3색등,127.3541147,36.35140232
9057,서구 월평동 1528-2도,패션월드삼거리,927,1993-08-01,차량등,LED,3색등,127.3541332,36.35136663
9055,서구 월평동 192-23 도,만년교(경),1874,2013-10-15,경보등,LED,적색3색등,127.3515306,36.34697088
9054,서구 월평동 187-39 도,만년교(경),1874,2013-10-15,경보등,LED,3색등,127.3516321,36.34701539
9053,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,보행등,LED,2색등,127.3533967,36.35067684
9052,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,차량등,LED,3색등,127.3530916,36.3505488
9051,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,차량등,LED,3색등,127.3531214,36.35056815
9050,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,보행등,LED,2색등,127.3530549,36.35050088
9049,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,보행등,LED,2색등,127.3516256,36.35119793
9048,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3514749,36.35133382
9047,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3514395,36.35134256
9046,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,보행등,LED,2색등,127.3515233,36.35132187
9045,서구 월평동 163-31도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3513121,36.35078906
9044,서구 월평동 163-31도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3512848,36.35079387
9043,서구 월평동 163-31도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3512848,36.35079387
9042,서구 월평동 163-31도,만년교네거리,227,1996-12-15,보행등,LED,2색등,127.3513615,36.35080315
9041,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3515618,36.350884
9040,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3515749,36.35092129
9039,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,보행등,LED,2색등,127.3515473,36.35084268
9038,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3512537,36.35140162
9037,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3512742,36.35139662
9036,서구 월평동 1551-1제,만년교네거리,227,1996-12-15,보행등,LED,2색등,127.3511575,36.35140154
9035,서구 월평동 186-21 도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3510134,36.35085535
9034,서구 월평동 163-31도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3510611,36.35084541
9033,서구 월평동 186-21 도,만년교네거리,227,1996-12-15,보행등,LED,2색등,127.3509533,36.3508679
9032,유성구 봉명동 1058도,용반네거리,172,2011-06-13,차량등,LED,4색등,127.3485719,36.35187312
9031,유성구 봉명동 1058도,용반네거리,172,2011-06-13,차량등,LED,4색등,127.3485599,36.35184271
9030,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3510891,36.35124941
9029,서구 월평동 1555-1도,만년교네거리,227,1996-12-15,차량등,LED,4색등,127.3510794,36.35121697
9028,유성구 봉명동 1058도,용반네거리,172,2011-06-13,차량등,LED,4색등,127.3484384,36.35168468
9027,서구 월평동 1555-2도,패션월드삼거리,927,1993-08-01,차량등,LED,3색등,127.353985,36.3512521
9026,서구 월평동 1527도,패션월드삼거리,927,1993-08-01,보행등,LED,2색등,127.3539814,36.35148768
9025,서구 월평동 1527-1도,패션월드삼거리,927,1993-08-01,차량등,LED,3색등,127.3538451,36.35144682
9024,서구 월평동 1527도,패션월드삼거리,927,1993-08-01,차량등,LED,3색등,127.353882,36.35146012
9023,서구 월평동 1527-1도,패션월드삼거리,927,1993-08-01,보행등,LED,2색등,127.3538025,36.35140856
9022,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,차량등,LED,3색등,127.3531825,36.35004593
9021,서구 월평동 160-4 도,도시철도공사네거리,928,2013-10-15,차량등,LED,3색등,127.3531622,36.35006328
9020,서구 월평동 160-4 도,도시철도공사네거리,928,2013-10-15,보행등,LED,2색등,127.3531327,36.34996685
9019,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,차량등,LED,3색등,127.3532628,36.35003629
9018,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,차량등,LED,4색등,127.3532989,36.35005048
9017,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,차량등,LED,3색등,127.3532989,36.35005048
9016,서구 월평동 114-5도,도시철도공사네거리,928,2013-10-15,보행등,LED,2색등,127.3532131,36.34999411
9015,서구 월평동 114도,도시철도(경),1942,2004-11-30,경보등,LED,3색등,127.3536735,36.34840987
9014,서구 월평동 114도,도시철도(경),1942,2004-11-30,경보등,LED,3색등,127.3535893,36.34833629
